level,chars,pinyin,new_words
二级,信,xìn,"['信心', '信号', '信用', '信任', '相信', '可信', '自信', '信件', '回信', '自信心', '来信']"
二级,提,tí,"['别提了', '提前', '提出', '提高', '提问', '前提', '提起', '提到', '提早', '提名']"
二级,算,suàn,"['总算', '不算', '算是', '就算', '打算', '算了']"
二级,刚,gāng,"['刚好', '刚刚', '刚才']"
二级,王,wáng,"['王子', '国王', '王后', '王国']"
二级,重,chóng,"['比重', '重点', '重中之重', '重心', '重要', '至关重要', '重型', '重新', '重大', '看重', '重任', '加重', '着重']"
二级,倒,dào,"['反倒', '打倒', '倒车', '倒卖', '倒是', '倒下']"
二级,倒,dǎo,"['反倒', '打倒', '倒车', '倒卖', '倒是', '倒下']"
二级,数,shǔ,"['大数据', '数据', '总数', '次数', '人数', '倒数', '数字', '多数', '大多数', '分数', '少数', '无数', '岁数', '指数']"
二级,数,shù,"['大数据', '数据', '总数', '次数', '人数', '倒数', '数字', '多数', '大多数', '分数', '少数', '无数', '岁数', '指数']"
二级,求,qiú,"['需求', '请求', '要求', '求学']"
二级,入,rù,"['加入', '出入', '入场', '进入', '入学', '入选', '入门', '入手']"
二级,组,zǔ,"['小组', '组长', '组成', '重组', '分组']"
二级,头,tóu,"['带头', '头发', '从头', '带头人', '出头', '点头', '开头', '头号', '指头', '头部', '手头', '里头', '外头', '一头', '头条', '前头', '一年到头', '到头来', '过头', '回头', '头头是道', '关头', '后头', '上头', '低头']"
二级,定,dìng,"['定为', '定金', '定时', '不定', '制定', '说不定', '指定', '约定', '设定', '定做', '不一定', '定向', '一定', '定位', '定期', '镇定']"
二级,脸,liǎn,['笑脸']
二级,懂,dǒng,"['懂得', '懂事']"
二级,假,jiǎ,"['真假', '放假', '假期', '假设', '假如', '假使', '假定', '长假', '请假', '假日']"
二级,活,huó,"['快活', '生活', '活期', '活该', '活动']"
二级,换,huàn,"['换位', '转换', '更换', '换成', '变换']"
二级,改,gǎi,"['更改', '改名', '改变', '改日', '改动', '改版', '改进', '改正', '改为']"
二级,特,tè,"['特权', '特有', '特地', '特快', '特长', '特大', '特性', '特定', '特点', '特制', '特别']"
二级,离,lí,"['离开', '分离', '远离', '离不开']"
二级,往,wǎng,"['往后', '往日', '往常', '以往', '往年', '过往', '前往', '往往', '向往', '一如既往', '往事', '来往', '往来']"
二级,随,suí,"['随时', '随即', '随后', '随处可见', '随着', '随机', '随手', '随便', '跟随', '随时随地']"
二级,卡,kǎ,"['卡车', '卡子', '信用卡']"
二级,云,yún,['多云']
二级,周,zhōu,"['下周', '周到', '四周', '上周', '周年', '周期']"
二级,单,dān,"['单打', '单元', '名单', '单一', '单位']"
二级,度,dù,"['长度', '度假', '一度', '再度', '强度', '高度', '进度', '制度', '过度', '经度', '难度', '年度', '度过']"
二级,科,kē,"['外科', '科学', '学科', '教科书', '内科', '文科', '本科']"
二级,久,jiǔ,"['天长地久', '不久', '多久', '前不久', '长久', '好久']"
二级,街,jiē,"['大街', '街头', '街道']"
二级,克,kè,['克制']
二级,怕,pà,"['生怕', '哪怕', '可怕']"
二级,言,yán,"['传言', '言行', '发言', '名言', '一言不发', '总而言之', '发言人', '相对而言', '一言一行', '语言', '换言之', '言语', '自言自语']"
二级,红,hóng,"['红包', '分红']"
二级,词,cí,"['词语', '生词']"
二级,超,chāo,"['超级', '超前', '高超', '超车', '超市', '超越', '超出', '超过']"
二级,论,lùn,"['相提并论', '论文', '言论', '不论', '定论', '无论', '谈论']"
二级,接,jiē,"['间接', '接着', '接听', '接手', '接二连三', '接送', '接下来', '接连', '接到', '接见', '接近', '接受', '连接']"
二级,掉,diào,"['掉队', '去掉', '掉头', '关掉']"
二级,画,huà,"['中国画', '动画', '画家', '年画', '画面', '图画', '国画']"
二级,节,jié,"['节假日', '时节', '节省', '过节', '节水', '节日', '关节', '节约', '节能']"
二级,份,fèn,['月份']
二级,查,chá,"['查处', '查找', '查出', '查看', '查明']"
二级,量,liàng,"['打量', '热量', '产量', '尽量', '少量', '正能量', '大量', '分量', '数量', '重量级', '较量', '总量', '重量', '能量']"
二级,安,ān,"['安心', '安定', '安全', '不安']"
二级,合,hé,"['合成', '合并', '合作', '集合', '合格', '合法', '合约', '合同', '重合', '场合', '组合']"
二级,取,qǔ,"['获取', '取经', '取笑', '换取', '取得', '听取']"
二级,表,biǎo,"['表达', '表明', '时间表', '发表', '表现', '表白', '表面上', '外表', '表格', '手表', '表面', '图表']"
二级,复,fù,"['复合', '复查', '报复', '复发', '重复', '复原', '反复', '回复', '复活', '日复一日', '复制']"
二级,清,qīng,"['清新', '清除', '清单', '清明节', '清明']"
二级,装,zhuāng,"['组装', '包装', '西装', '假装', '原装', '改装', '安装', '时装']"
二级,收,shōu,"['收买', '收看', '收获', '收据', '收集', '收取', '没收', '收听', '收到', '接收', '收复', '收回', '回收', '收入']"
二级,力,lì,"['力所能及', '能力', '权力', '力求', '自力更生', '体力', '力不从心', '得力', '主力', '电力', '人力', '全力', '接力', '力度', '吃力', '听力', '用力', '力量', '无力', '活力', '大力', '极力', '无能为力', '尽力', '有力', '动力', '马力', '风力', '着力']"
二级,层,céng,"['层次', '层面', '高层']"
二级,片,piàn,"['大片', '相片', '名片', '片子', '片面', '动画片', '卡片', '片段', '图片']"
二级,故,gù,"['故乡', '无故', '故事', '事故']"
二级,推,tuī,"['推开', '推算', '推进', '推选', '推出', '推行', '推动']"
二级,短,duǎn,"['短片', '短信', '短处', '长短', '短期', '一长一短']"
二级,脚,jiǎo,"['指手画脚', '手脚']"
二级,海,hǎi,"['海外', '海量', '海军', '下海', '海面', '海内外', '海水', '海关', '海报', '大海']"
二级,交,jiāo,"['建交', '交谈', '成交', '打交道', '交接', '交给', '转交', '外交', '交换', '交集', '提交', '交往', '外交官']"
二级,够,gòu,"['不够', '能够']"
二级,挺,tǐng,['挺好']
二级,哭,kū,['哭笑不得']
二级,照,zhào,"['按照', '拍照', '照办', '写照', '照相', '照明', '照片', '关照', '照常', '对照']"
二级,实,shí,"['事实', '如实', '实体', '说实话', '实行', '现实', '着实', '实话实说', '说老实话', '实力', '实地', '实在', '名副其实', '事实上', '其实', '真实', '实事求是', '实用', '老实说', '老实', '实现', '实话']"
二级,通,tōng,"['不通', '开通', '打通', '一卡通', '通道', '通红', '通通', '通车', '通常', '接通', '通行', '通过', '交通', '通用', '通信', '通风', '通报', '通往', '卡通', '相通', '通话']"
二级,座,zuò,"['就座', '座谈会', '座谈', '讲座', '让座', '座位']"
二级,篇,piān,[]
二级,鱼,yú,[]
二级,声,shēng,"['大声', '小声', '声明', '心声', '名声', '笑声', '声称', '相声']"
二级,物,wù,"['作物', '文物', '实物', '物体', '产物', '事物', '动物', '人物', '生物']"
二级,室,shì,"['教室', '地下室']"
二级,意,yì,"['过意不去', '全心全意', '心意', '大意', '意义', '玩意儿', '主意', '好意', '意外', '一心一意', '随意', '出主意', '注意', '在意', '同意', '得意', '会意', '本意', '做生意', '意想不到', '生意', '不经意', '意向', '无意', '任意', '特意', '有意', '如意', '意图', '用意', '意见', '故意']"
二级,弄,nòng,['卖弄']
二级,留,liú,"['收留', '留下', '留学', '留心', '留神', '留言', '留意', '留学生']"
二级,英,yīng,"['英语', '英文']"
二级,情,qíng,"['病情', '真情', '深情', '难为情', '热情', '行情', '说情', '敢情', '情人', '心情', '风情', '情报', '国情', '无情无义', '表情', '无情', '事情', '交情', '尽情', '情调', '同情', '情节', '神情', '爱情', '人情', '性情']"
二级,船,chuán,"['轮船', '船只', '船员', '船长', '飞船']"
二级,平,píng,"['和平共处', '平常', '生平', '平和', '平时', '平日', '平方米', '平安', '不平', '平面', '天平', '平均', '平原', '平台', '太平', '和平', '平等', '一路平安', '平方', '平常心', '水平']"
二级,乐,yuè,"['乐意', '乐队', '吃喝玩乐', '快乐', '可乐']"
二级,乐,lè,"['乐意', '乐队', '吃喝玩乐', '快乐', '可乐']"
二级,业,yè,"['学业', '作业', '产业', '行业', '从业', '就业', '物业', '开业', '事业']"
二级,愿,yuàn,"['但愿', '心愿', '意愿', '愿意', '情愿', '自愿']"
二级,酒,jiǔ,"['酒鬼', '酒吧', '酒水', '红酒', '酒店', '酒楼', '白酒']"
二级,感,gǎn,"['感人', '反感', '情感', '感性', '感情', '动感', '同感', '口感', '感到', '感动', '感受', '好感', '感想']"
二级,色,sè,"['黄色', '红色', '有声有色', '黑色', '白色', '脸色', '本色', '特色', '出色']"
二级,满,mǎn,"['不满', '美满', '满意', '布满']"
二级,轻,qīng,"['轻型', '年轻']"
二级,河,hé,[]
二级,草,cǎo,"['草地', '起草', '草案', '草原']"
二级,猫,māo,[]
二级,药,yào,"['药水', '药片', '中药', '药方', '药店', '药物']"
二级,腿,tuǐ,[]
二级,题,tí,"['主题歌', '命题', '主题', '话题', '课题', '试题', '成问题', '问题', '难题', '出难题']"
二级,公,gōng,"['公里', '公安局', '公用', '公平', '公元', '公款', '主人公', '公安', '公主', '公路', '老公', '公共', '公开信', '公式', '公道', '公费', '公交车', '公约', '公开', '公共场所', '办公', '公车', '公事', '外公', '公关', '办公室', '公布', '公正']"
二级,流,liú,"['流向', '流感', '主流', '河流', '轮流', '物流', '流动', '一流', '流血', '流行', '流转', '流水', '流入', '上流', '风流', '流量', '交流', '流通', '流传']"
二级,鸟,niǎo,[]
二级,虽,suī,['虽说']
二级,铁,tiě,"['地铁', '地铁站', '铁路', '高铁']"
二级,停,tíng,"['停放', '停业', '停车', '停下', '停留', '停电', '停车位', '不停', '停车场']"
二级,利,lì,"['名利', '有利', '水利', '利用', '便利', '利率', '不利于', '不利', '权利', '流利', '有利于', '便利店']"
二级,目,mù,"['目前', '节目', '数目', '目光', '题目', '目的地', '目中无人', '面目全非', '目的', '科目', '心目', '项目']"
二级,嘴,zuǐ,['嘴巴']
二级,须,xū,['无须']
二级,必,bì,"['不必', '必需', '必将', '必须', '必不可少', '必定', '必要', '未必']"
二级,计,jì,"['计较', '倒计时', '会计', '算计', '共计', '计时', '合计', '计算', '设计', '总计', '设计师', '计算机']"
二级,封,fēng,"['封面', '信封', '封建']"
二级,直,zhí,"['一直', '直视', '直到', '直接', '直至', '直达', '直线', '正直']"
二级,理,lǐ,"['代理', '总理', '地理', '理事', '受理', '办理', '常理', '道理', '合情合理', '理发', '处理', '理科', '理由', '生理', '爱理不理', '无理', '按理说', '自理', '不理', '治理', '合理', '管理费', '代理人', '清理', '总经理', '理想', '推理', '管理', '理性', '经理', '理论', '心理', '心安理得', '原理', '真理', '理会']"
二级,观,guān,"['美观', '可观', '乐观', '外观', '直观', '主观', '观看', '观点', '观光', '观感']"
二级,墙,qiáng,['城墙']
二级,借,jiè,"['凭借', '借条', '借用', '借口']"
二级,辆,liàng,['车辆']
二级,养,yǎng,"['领养', '养活', '养生', '养老金', '营养', '收养', '养成', '教养', '养老']"
二级,运,yùn,"['好运', '运河', '运送', '运作', '运行', '运动会', '运动', '命运', '运用', '亚运会', '运动员', '运输', '运气', '运营', '运转', '海运']"
二级,套,tào,"['跑龙套', '圈套', '外套', '手套']"
二级,急,jí,"['急性', '急忙', '着急', '应急', '急于', '急救', '急需']"
二级,吹,chuī,"['吹牛', '吹了']"
二级,绿,lǜ,"['绿色', '绿化', '绿地']"
二级,例,lì,"['例外', '比例', '例如', '特例', '条例', '先例', '照例', '例子', '史无前例']"
二级,钟,zhōng,"['分钟', '钟头']"
二级,空,kòng,"['空军', '上空', '空儿', '时空', '空想', '空地', '有空儿', '空调', '空中', '天空', '真空', '太空', '空前', '空难', '空气', '空白', '空间', '高空']"
二级,空,kōng,"['空军', '上空', '空儿', '时空', '空想', '空地', '有空儿', '空调', '空中', '天空', '真空', '太空', '空前', '空难', '空气', '空白', '空间', '高空']"
二级,板,bǎn,"['老板', '板块', '地板', '叫板', '黑板', '拍板']"
二级,句,jù,"['一句话', '句子']"
二级,广,guǎng,"['宽广', '广大', '广义', '推广', '广场']"
二级,结,jié,"['结论', '情结', '集结', '总结', '成群结队', '结局', '了结', '团结', '归结', '结实', '结合']"
二级,参,cān,"['参照', '参观', '参与', '参考', '参加', '参见', '参军', '参赛']"
二级,蓝,lán,"['蓝领', '蓝图', '蓝天', '蓝色']"
二级,答,dā,"['答案', '答应', '答复', '解答', '回答', '报答']"
二级,背,bèi,"['背着', '背面', '背心', '背后', '背包']"
二级,排,pái,"['排队', '排列', '编排', '排球', '安排', '排除', '排放', '排名']"
二级,举,jǔ,"['举报', '列举', '轻而易举', '举手', '一举', '举一反三', '举世无双', '举重', '一举一动', '举行', '选举', '举办', '举例', '举动']"
二级,司,sī,"['司机', '打官司', '司长', '官司', '上司', '司法', '公司', '司令']"
二级,夜,yè,"['半夜', '夜晚', '夜总会', '夜里', '年夜饭', '夜间', '夜市', '开夜车', '黑夜', '夜班', '深夜', '连夜', '日夜']"
二级,骑,qí,['骑车']
二级,碰,pèng,"['碰见', '碰上', '碰到']"
二级,银,yín,"['银行', '银行卡']"
二级,油,yóu,"['加油站', '加油', '油画']"
二级,喊,hǎn,[]
二级,然,rán,"['仍然', '必然', '不然', '天然气', '天然', '不以为然', '公然', '理所当然', '一目了然', '然后', '自然界', '然而', '大自然', '要不然', '居然', '依然', '显然', '自然', '自然而然', '既然', '虽然', '当然']"
二级,千,qiān,"['千万', '千克', '千变万化', '千军万马', '成千上万', '千家万户']"
二级,湖,hú,[]
二级,般,bān,"['一般来说', '一般']"
二级,纸,zhǐ,"['报纸', '造纸术', '图纸']"
二级,响,xiǎng,"['响起', '反响', '响声', '交响乐', '响应']"
二级,笔,bǐ,"['笔记本', '笔试', '笔记', '毛笔', '大笔']"
二级,爬,pá,"['连滚带爬', '爬山']"
二级,青,qīng,"['青少年', '万古长青', '青年']"
二级,许,xǔ,"['或许', '许可', '准许', '许可证', '赞许', '不许', '也许', '许多']"
二级,眼,yǎn,"['转眼', '字眼', '眼神', '红眼', '一眼', '显眼', '着眼', '着眼于', '不起眼', '眼下', '眼红', '眼色', '眼里', '眼前', '见钱眼开', '抢眼', '亲眼', '心眼儿', '眼光', '眼看', '眼界']"
二级,确,què,"['正确', '确定', '确信', '的确', '确认', '准确', '确立', '确实', '精确', '明确', '确保']"
二级,印,yìn,"['脚印', '打印机', '印象', '印证', '印章', '复印', '印刷术', '印刷', '打印']"
二级,姓,xìng,"['老百姓', '姓名']"
二级,练,liàn,"['演练', '精练', '教练', '排练']"
二级,划,huà,"['划分', '计划', '划时代', '划算', '划船']"
二级,食,shí,"['美食', '主食', '食物', '食品', '食欲', '食用', '零食']"
二级,角,jiǎo,"['视角', '角色', '角落', '角度', '主角', '三角']"
二级,游,yóu,"['出游', '游客', '游船', '游戏', '上游', '游行', '游人', '下游', '游戏机', '游玩']"
二级,熟,shú,"['成熟', '熟人', '熟练']"
二级,堂,táng,"['课堂', '教堂', '食堂', '天堂', '学堂']"
二级,熟,shóu,"['成熟', '熟人', '熟练']"
二级,夏,xià,"['夏令营', '夏天', '夏季']"
二级,喂,wèi,['喂养']
二级,园,yuán,"['公园', '果园', '园林', '动物园', '花园', '乐园', '园地', '家园']"
二级,疼,téng,"['心疼', '头疼', '疼痛']"
二级,音,yīn,"['音乐会', '音节', '录音', '录音机', '声音', '口音', '音量', '语音', '音响', '读音', '音像', '配音', '音乐', '收音机']"
二级,灯,dēng,"['台灯', '红灯', '电灯', '绿灯', '灯光', '路灯']"
二级,末,mò,"['周末', '末日', '期末']"
二级,助,zhù,"['助理', '借助', '赞助', '自助', '有助于', '助手', '补助', '救助', '求助', '帮助', '资助']"
二级,闻,wén,"['举世闻名', '闻名', '新闻', '传闻', '远近闻名']"
二级,味,wèi,"['意味着', '味儿', '香味', '味精', '口味', '一味', '风味', '气味', '回味', '味道', '美味']"
二级,雪,xuě,"['雪山', '下雪']"
二级,普,pǔ,"['科普', '吉普', '普通', '普及', '普通人', '普通话']"
二级,春,chūn,"['春节', '春季', '春天', '青春期', '青春']"
二级,护,hù,"['监护', '防护', '守护', '爱护', '护士', '维护', '救护车', '看护', '护照', '保护', '护理']"
二级,鞋,xié,"['拖鞋', '高跟鞋', '皮鞋', '穿小鞋', '球鞋']"
二级,亮,liàng,"['响亮', '亮点', '明亮', '亮相', '月亮']"
二级,态,tài,"['常态', '事态', '状态', '神态', '生态', '态度', '动态', '表态', '形态', '心态']"
二级,顺,shùn,"['顺便', '一路顺风', '通顺', '顺其自然', '顺理成章', '顺路', '顺手', '顺应', '顺着', '顺从', '顺心', '顺势', '顺利', '顺差']"
二级,旅,lǚ,"['旅行', '旅馆', '旅店', '旅客', '旅行社', '旅游', '旅程']"
二级,务,wù,"['当务之急', '义务', '务必', '务实', '服务器', '职务', '事务所', '家务', '公务员', '公务', '任务', '税务', '商务', '事务', '服务', '业务', '财务']"
二级,阳,yáng,"['阳性', '太阳能', '阳光', '阳台', '晒太阳', '太阳']"
二级,租,zū,"['出租车', '出租', '租金', '房租']"
二级,瓶,píng,"['花瓶', '瓶子']"
二级,楚,chǔ,['清楚']
二级,温,wēn,"['温暖', '气温', '温习', '低温', '水温', '温和', '升温', '常温', '高温', '温室', '温度', '温度计', '体温', '降温']"
二级,己,jǐ,"['身不由己', '自己', '知己']"
二级,礼,lǐ,"['礼品', '礼物', '礼服', '洗礼', '礼拜', '礼堂', '送礼']"
二级,遍,biàn,"['普遍', '遍地', '遍布']"
二级,思,sī,"['有意思', '不好意思', '意思', '思考', '思前想后', '沉思', '思维', '不可思议', '思路', '不假思索', '反思', '没意思', '思念', '胡思乱想', '深思', '心思', '思想', '思索']"
二级,康,kāng,"['康复', '小康']"
二级,阴,yīn,"['阴影', '阴暗', '阴性', '阴天', '阴谋']"
二级,咱,zán,['咱们']
二级,永,yǒng,"['永久', '永不', '永远']"
二级,碗,wǎn,['饭碗']
二级,迎,yíng,"['迎合', '迎来', '迎接']"
二级,秋,qiū,"['中秋节', '秋季', '秋天']"
二级,脏,zāng,"['心脏', '心脏病']"
二级,刻,kè,"['刻意', '此刻', '时刻', '深刻', '立刻', '刻苦']"
二级,顾,gù,"['回顾', '不顾', '顾客', '顾不得', '照顾', '顾不上', '光顾', '顾问', '兼顾', '顾全大局', '只顾', '顾及']"
二级,凉,liáng,"['清凉', '凉爽', '凉水', '凉快', '凉鞋']"
二级,健,jiàn,"['稳健', '健身', '保健', '健全', '健康', '健美']"
二级,讨,tǎo,"['讨论', '讨好', '探讨', '讨价还价', '商讨']"
二级,际,jì,"['国际', '交际', '实际', '实际上']"
二级,典,diǎn,"['经典', '典礼', '典型', '典范', '古典', '词典', '引经据典', '庆典', '字典']"
二级,饱,bǎo,"['饱满', '饱和']"
二级,静,jìng,"['动静', '静止', '冷静', '平静', '宁静', '安静', '清静']"
二级,斤,jīn,['公斤']
二级,宜,yí,"['事宜', '不宜', '便宜']"
二级,检,jiǎn,"['体检', '检查', '检讨', '安检', '检测']"
二级,适,shì,"['适用', '适应', '适合', '合适', '适宜', '不适', '适量', '适度', '适当', '适时']"
二级,餐,cān,"['就餐', '快餐', '套餐', '西餐', '用餐', '晚餐', '餐馆', '野餐', '中餐', '早餐', '餐厅', '餐饮']"
二级,示,shì,"['出示', '展示', '告示', '演示', '显示器', '指示', '标示', '示威', '预示', '公示', '提示', '示意', '显示', '启示', '示范', '表示', '暗示']"
二级,努,nǔ,['努力']
二级,颜,yán,"['颜色', '五颜六色', '容颜']"
二级,晴,qíng,"['晴天', '晴朗']"
二级,冬,dōng,"['冬季', '冬天']"
二级,育,yù,"['发育', '体育', '教育部', '体育馆', '教育', '生育', '体育场']"
二级,庭,tíng,"['法庭', '大家庭', '家庭']"
二级,惯,guàn,"['司空见惯', '惯例', '习惯', '惯性']"
二级,舒,shū,"['舒适', '舒服']"
二级,澡,zǎo,['洗澡']
二级,忽,hū,"['忽略', '忽视', '忽高忽低', '疏忽', '忽然']"
二级,绩,jì,"['成绩', '业绩']"
二级,篮,lán,"['摇篮', '篮球']"
二级,晨,chén,"['早晨', '清晨', '凌晨']"
二级,椅,yǐ,"['椅子', '藤椅', '轮椅']"
二级,漂,piào,['漂亮']
二级,睛,jīng,"['画龙点睛', '目不转睛', '眼睛']"
二级,饺,jiǎo,['饺子']
二级,筷,kuài,['筷子']
三级,了,liǎo,[]
三级,和,huó,[]
三级,都,dū,[]
三级,被,bèi,[]
三级,将,jiāng,"['将来', '将要']"
三级,并,bìng,[]
三级,大,dài,"['大会', '大大', '大于', '不大', '大人', '大都']"
三级,把,bǎ,[]
三级,及,jí,"['来不及', '及时', '以及']"
三级,只,zhī,"['只不过', '只有', '只好', '只得', '只是', '只要', '只能']"
三级,内,nèi,"['内向', '内在', '以内', '之内', '内地', '在内']"
三级,至,zhì,"['以至于', '至于', '不至于']"
三级,此,cǐ,"['此前', '此时', '由此看来', '由此', '至此', '从此', '此事', '为此', '此后']"
三级,较,jiào,['比较']
三级,约,yuē,"['约会', '大约']"
三级,区,qū,"['小区', '地区']"
三级,死,sǐ,[]
三级,曾,céng,['不曾']
三级,总,zǒng,"['总的来说', '总之', '总是']"
三级,另,lìng,[]
三级,达,dá,"['达到', '达成', '到达', '长达']"
三级,每,měi,['每当']
三级,处,chǔ,"['处长', '处在', '去处', '好处', '此处', '到处', '处于', '处处', '处分', '长处', '用处']"
三级,种,zhǒng,"['多种', '种种']"
三级,各,gè,"['各个', '各地', '各种', '各自']"
三级,连,lián,['一连']
三级,美,měi,"['美人', '美好', '美元', '美女']"
三级,制,zhì,"['制约', '制作', '制成']"
三级,仍,réng,[]
三级,台,tái,"['站台', '看台', '后台', '上台', '台上', '下台', '前台', '出台']"
三级,据,jù,"['据此', '占据', '据说']"
三级,反,fǎn,"['反正', '反而', '反过来', '反省', '反对', '反应', '反问']"
三级,性,xìng,"['女性', '个性', '本性', '性能', '天性', '中性', '一次性', '性别', '人性']"
三级,指,zhǐ,"['指向', '指着', '指出', '指点']"
三级,派,pài,"['派别', '派出']"
三级,类,lèi,"['类别', '之类', '人类', '分类', '同类', '种类']"
三级,按,àn,"['按时', '按说']"
三级,线,xiàn,"['第一线', '前线', '一线', '路线', '天线', '线路', '线条', '无线', '在线']"
三级,拍,pāi,[]
三级,金,jīn,"['金钱', '美金']"
三级,式,shì,"['正式', '新式']"
三级,属,shǔ,"['金属', '属于', '下属', '属性', '所属', '家属']"
三级,强,qiáng,"['强制', '加强', '强占', '强行', '要强', '强大', '强加']"
三级,谈,tán,"['谈到', '谈话', '谈起', '会谈', '谈不上']"
三级,张,zhāng,['开张']
三级,任,rèn,"['出任', '上任', '前任', '连任', '就任', '任期']"
三级,转,zhuǎn,"['转向', '转型', '好转', '转变', '转让', '转达', '转学']"
三级,抓,zhuā,['抓住']
三级,仅,jǐn,"['仅次于', '不仅', '不仅仅', '仅仅']"
三级,需,xū,"['内需', '需要']"
三级,管,guǎn,"['不管', '只管', '管道', '主管', '看管', '管子', '管用', '水管', '管家']"
三级,神,shén,"['神话', '神经']"
三级,城,chéng,"['长城', '城市', '城里', '城区']"
三级,设,shè,"['设想', '设法', '开设']"
三级,员,yuán,"['人员', '成员', '动员', '队员', '学员', '会员']"
三级,团,tuán,"['团长', '团队', '团员']"
三级,群,qún,['人群']
三级,乡,xiāng,"['城乡', '家乡', '老乡', '乡下', '下乡']"
三级,集,jí,"['集中', '集会', '集团']"
三级,传,chuán,"['传达', '传出', '传真', '传人', '相传', '传来', '传说']"
三级,旧,jiù,['仍旧']
三级,赢,yíng,"['赢得', '赢家']"
三级,值,zhí,"['值得', '不值', '值钱']"
三级,某,mǒu,[]
三级,双,shuāng,"['双手', '双向', '双赢', '双重', '双打']"
三级,尽,jǐn,"['尽管', '尽早', '应有尽有', '尽快', '尽头', '尽可能']"
三级,除,chú,"['开除', '除外', '除此之外', '除非', '除了', '除去', '去除']"
三级,村,cūn,['乡村']
三级,光,guāng,"['不光', '时光', '光线', '光明', '发光']"
三级,救,jiù,['求救']
三级,化,huà,"['老化', '变化', '强化', '分化', '转化', '美化', '文化', '进化']"
三级,李,lǐ,['行李']
三级,格,gé,"['格式', '格格不入', '格外', '及格', '人格', '性格']"
三级,初,chū,"['初等', '最初', '年初', '初级', '月初', '初次', '初中', '起初', '当初', '初期']"
三级,产,chǎn,"['特产', '生产', '产生', '国产', '产值', '产地']"
三级,极,jí,"['极为', '南极', '极度', '太极', '北极', '极其', '极少数']"
三级,待,dài,"['有待', '等待', '对待', '看待', '接待', '期待']"
三级,挂,guà,['挂号']
三级,领,lǐng,"['领先', '领会', '领带', '本领', '要领', '领军', '白领', '领事', '占领', '领队', '带领', '领取']"
三级,建,jiàn,"['重建', '建设', '建成', '组建']"
三级,注,zhù,"['注入', '注定', '注重', '关注']"
三级,厂,chǎng,"['厂家', '厂长', '出厂']"
三级,深,shēn,"['深入人心', '深处', '加深', '深入', '深受', '深度', '深远', '深信', '深深', '深化']"
三级,追,zhuī,"['追随', '追问', '追求']"
三级,乱,luàn,['忙乱']
三级,龙,lóng,['水龙头']
三级,敢,gǎn,"['不敢当', '敢于']"
三级,跳,tiào,"['跳高', '跳动', '跳远', '跳水']"
三级,调,diào,"['调节', '调度', '调动', '单调', '下调', '上调', '强调', '高调', '低调', '调查']"
三级,调,tiáo,"['调节', '调度', '调动', '单调', '下调', '上调', '强调', '高调', '低调', '调查']"
三级,象,xiàng,"['想象', '现象', '对象', '难以想象', '大象']"
三级,义,yì,"['名义', '正义', '定义', '主义', '天经地义']"
三级,费,fèi,"['自费', '生活费', '小费', '花费', '话费', '交费', '学费', '费用', '收费', '经费']"
三级,布,bù,"['布局', '分布', '发布会', '发布']"
三级,血,xiě,"['血管', '心血', '出血']"
三级,猪,zhū,[]
三级,输,shū,"['输送', '输出', '输家', '输血', '输入', '传输']"
三级,破,pò,"['破除', '破坏', '打破', '破案', '破产', '破旧']"
三级,命,mìng,"['使命', '性命', '命名', '命令', '生命', '任命', '要命', '生命线', '救命']"
三级,首,shǒu,"['首相', '首府', '元首', '首要', '首先', '回首', '首次', '首都']"
三级,具,jù,"['玩具', '文具', '具体', '出具', '具有', '道具', '家具']"
三级,基,jī,"['基地', '基金', '基本上', '基层', '基因', '基于', '基本']"
三级,怪,guài,"['怪物', '怪不得', '难怪']"
三级,器,qì,"['热水器', '器官', '乐器', '电器', '机器', '机器人']"
三级,朝,cháo,"['有朝一日', '朝着']"
三级,亲,qīn,"['亲近', '乡亲', '亲身', '亲属', '亲情', '亲生', '亲热', '亲自', '亲人', '亲和力', '亲手', '亲爱']"
三级,哈,hā,['哈哈']
三级,族,zú,"['家族', '种族']"
三级,古,gǔ,"['古今中外', '前无古人', '古老', '古人', '古怪']"
三级,负,fù,"['抱负', '自负', '负有', '负面']"
三级,立,lì,"['立体', '对立', '立即', '公立', '中立', '立场', '立方米', '自立', '设立', '立方', '建立', '成立', '站立']"
三级,代,dài,"['取代', '下一代', '年代', '代表', '代言人', '取而代之', '后代', '代替', '古代', '时代', '现代', '替代', '代号', '代表团', '当代', '朝代', '交代', '近代', '一代']"
三级,华,huá,"['华语', '中华', '才华', '华人']"
三级,造,zào,"['人造', '造就', '造型', '制造', '编造', '建造', '打造', '造成', '改造', '造假']"
三级,伤,shāng,"['伤感', '伤心', '伤员', '重伤', '伤口', '受伤']"
三级,营,yíng,"['经营', '营业', '营救', '营造']"
三级,赛,sài,"['赛跑', '赛场', '大赛', '赛车', '比赛', '大奖赛']"
三级,根,gēn,"['根治', '根基', '根本', '根据']"
三级,专,zhuān,"['专人', '专制', '专著', '专用', '专家', '专心', '专门', '专卖店', '专业', '专注', '专利', '专长', '专题']"
三级,职,zhí,"['任职', '在职', '职位', '兼职', '职员', '公职', '职业病', '专职', '职权', '职能', '求职', '就职', '离职', '职业']"
三级,章,zhāng,"['文章', '出口成章']"
三级,绝,jué,"['绝对', '绝大多数']"
